void_id,r_norm,abs_RM_res,RM_res
17611,1.1915559532388285,5.449999999999999,5.449999999999999
17611,1.044125878856237,31.15,-31.15
17611,1.0449879969505527,6.15,-6.15
17611,0.6900333423170161,33.95,-33.95
17611,1.0790998910332044,15.95,15.95
17611,0.6688113760141853,29.95,-29.95
17611,1.2180497180516088,22.8,-22.8
17611,0.8437038952859771,15.15,-15.15
17611,1.0071426278985136,9.85,-9.85
17611,0.35466663615932553,41.05,-41.05
17611,0.5676642173172295,31.85,-31.85
17611,1.0689799352529206,2.5999999999999996,2.5999999999999996
17611,0.8967445553523583,13.100000000000001,-13.100000000000001
17611,0.8968024085548617,1.5,1.5
17611,1.0360754867908109,9.45,-9.45
17611,1.0416105252871513,12.65,-12.65
17611,0.9022905919415696,18.95,-18.95
17611,0.794812941489337,7.05,-7.05
17611,0.624466996853745,15.15,-15.15
17611,0.6975804306939669,7.55,-7.55
17611,0.14546910309508318,14.55,-14.55
17611,0.7261898913966582,4.050000000000001,4.050000000000001
17611,1.0120242325709774,19.7,-19.7
17611,0.2215816070199875,18.15,-18.15
17611,1.2143685782535687,21.8,21.8
17611,0.7101801470257806,21.85,21.85
17611,0.895553087518127,7.55,-7.55
17611,1.1805301022994654,7.050000000000001,7.050000000000001
17222,0.8186913566649345,12.3,12.3
17222,1.1923160188739683,10.399999999999999,10.399999999999999
17222,0.8082806270898929,5.699999999999999,5.699999999999999
17222,0.8417125461116907,13.0,-13.0
17222,0.717102526041038,3.299999999999999,3.299999999999999
17222,0.839969991985567,7.300000000000001,7.300000000000001
17222,0.9321715691137523,2.1999999999999993,2.1999999999999993
17222,0.6324126823034634,1.8000000000000007,-1.8000000000000007
17222,0.8225556110982591,11.600000000000001,-11.600000000000001
17222,0.6226242873677477,14.5,14.5
17222,0.08397562536310926,2.4000000000000004,-2.4000000000000004
17222,0.35437197606977133,11.099999999999998,11.099999999999998
17222,0.29982477977674893,6.099999999999998,6.099999999999998
17222,0.9313575182931358,0.8000000000000007,-0.8000000000000007
17222,0.5437556977850772,14.8,-14.8
17222,0.4227999015451868,5.300000000000001,5.300000000000001
17222,0.22629195978543734,10.099999999999998,10.099999999999998
17222,0.6127147322035864,2.5,2.5
17222,0.6909516238464628,7.0,7.0
17222,0.7060265989218253,10.399999999999999,10.399999999999999
17222,1.0934942159610328,9.2,9.2
17222,0.9972541530717858,4.4,-4.4
17222,1.2190782673109464,3.3999999999999986,3.3999999999999986
17222,0.8455374279819671,0.40000000000000036,-0.40000000000000036
17222,1.0954050438847278,17.8,-17.8
17222,0.479985400117344,19.0,-19.0
17222,0.615511310649305,6.199999999999999,6.199999999999999
17222,0.6232257485914959,22.099999999999998,22.099999999999998
17222,0.5698934229420638,18.8,18.8
17222,1.1631607796412249,4.4,-4.4
17222,0.9125193473746506,8.399999999999999,8.399999999999999
17222,0.5187580113493356,6.300000000000001,6.300000000000001
17222,0.8409615705820885,21.999999999999996,21.999999999999996
17222,0.8469549529004438,28.7,28.7
17222,0.5475570471175201,16.4,16.4
17222,0.5349540950058664,19.0,19.0
3576,1.0661196122975027,7.0,-7.0
3576,1.0021934267241936,18.4,-18.4
3576,0.4094474597196641,13.0,-13.0
3576,0.915706979384082,17.799999999999997,-17.799999999999997
3576,0.6738750030076401,18.2,-18.2
3576,1.0758945137423455,19.4,-19.4
